Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.53]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.72]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.73]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:02:09.74]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheStrayLettersRestOnTests.WhatSeparatesAStrayFromALetter [2 m 7 s]
  Standard Output Messages:
 check | read here 165 edits over 565 characters against inferred keys, 23 keyed recordings of 23, 52 recordings in all, 29 with no key
 check | the bar | StrayElementSpan 13.0 on the raw span; single-element named characters below it anywhere: 0
 
 SINGLES | every single-element named character, keyed recordings first
 single | recording | heap | at | text | Score | raw span | gap before u | gap after u | key-down u | alone | tone Hz | sender pitch Hz | off pitch Hz | energy over neighbors | wpm
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 22.080 s | `E` | 1.680 | 31.9 | 3.15 | 5.02 | 1.05 | - | 495.0 | 500.0 | 5.0 | 1.001 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 23.975 s | `E` | 1.620 | 51.4 | 3.85 | 3.73 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.083 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 24.180 s | `E` | 1.588 | 49.2 | 3.73 | 4.55 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.015 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 25.855 s | `E` | 1.726 | 60.4 | 3.62 | 4.55 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.058 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 26.575 s | `E` | 1.662 | 45.3 | 2.10 | 4.55 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.060 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 29.920 s | `T` | 1.594 | 81.7 | 4.20 | NaN | 2.80 | - | 495.0 | 500.0 | 5.0 | 1.064 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 6.625 s | `E` | 2.506 | 25.3 | 4.03 | 3.67 | 0.73 | - | 500.0 | 500.0 | 0.0 | 1.041 | 22
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 11.495 s | `E` | 2.158 | 49.9 | 15.38 | -1.13 | 1.13 | - | 500.0 | 500.0 | 0.0 | 1.031 | 30
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 11.500 s | `E` | 2.378 | 48.5 | -1.05 | 4.20 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.031 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 16.250 s | `E` | 1.476 | 40.4 | 3.71 | 7.09 | 1.01 | - | 500.0 | 500.0 | 0.0 | 1.037 | 27
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 26.090 s | `T` | 2.411 | 158.8 | 4.61 | 7.88 | 3.04 | alone | 500.0 | 500.0 | 0.0 | 1.067 | 27
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 27.095 s | `E` | 2.533 | 45.0 | 5.25 | 4.20 | 0.93 | - | 500.0 | 500.0 | 0.0 | 0.930 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 27.325 s | `E` | 2.533 | 67.1 | 4.20 | 10.62 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.091 | 28
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 3.235 s | `E` | 3.409 | 92.8 | 1.87 | 5.37 | 0.47 | - | 525.0 | 525.0 | 0.0 | 1.007 | 14
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 7.135 s | `T` | 3.037 | 80.6 | 3.63 | 3.00 | 2.88 | - | 525.0 | 525.0 | 0.0 | 0.926 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 9.660 s | `E` | 2.707 | 17.6 | 5.88 | 3.38 | 1.25 | - | 550.0 | 525.0 | 25.0 | 0.724 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 9.920 s | `T` | 2.707 | 173.2 | 3.38 | 9.50 | 3.13 | - | 550.0 | 525.0 | 25.0 | 1.113 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 10.340 s | `E` | 2.678 | 59.9 | 9.50 | 3.88 | 1.00 | - | 550.0 | 525.0 | 25.0 | 1.169 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 13.740 s | `E` | 2.432 | 40.5 | 2.53 | 9.20 | 1.07 | - | 550.0 | 525.0 | 25.0 | 0.984 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 15.010 s | `T` | 2.557 | 223.0 | 9.33 | 3.33 | 3.33 | - | 525.0 | 525.0 | 0.0 | 1.030 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 19.845 s | `T` | 2.545 | 200.9 | 4.13 | 11.33 | 3.07 | - | 540.0 | 525.0 | 15.0 | 0.992 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 21.490 s | `E` | 2.954 | 89.0 | 4.50 | 8.75 | 1.00 | - | 525.0 | 525.0 | 0.0 | 0.997 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 23.830 s | `T` | 3.022 | 294.1 | 3.88 | 7.13 | 3.00 | - | 540.0 | 525.0 | 15.0 | 1.152 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 29.540 s | `E` | 3.204 | 62.3 | 3.87 | NaN | 1.20 | - | 525.0 | 525.0 | 0.0 | 0.961 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 3.990 s | `T` | 1.665 | 162.1 | 2.67 | 2.93 | 3.20 | - | 525.0 | 540.0 | 15.0 | 1.034 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 8.845 s | `E` | 2.538 | 66.2 | 4.40 | 4.67 | 1.07 | - | 550.0 | 540.0 | 10.0 | 1.032 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 11.115 s | `T` | 2.722 | 183.7 | 4.50 | 9.50 | 2.88 | - | 550.0 | 540.0 | 10.0 | 1.045 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 14.690 s | `E` | 3.347 | 101.3 | 13.88 | 3.88 | 1.00 | - | 540.0 | 540.0 | 0.0 | 1.101 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 17.945 s | `E` | 3.832 | 120.4 | 3.75 | 6.13 | 1.13 | - | 540.0 | 540.0 | 0.0 | 0.972 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 18.235 s | `E` | 3.796 | 118.0 | 6.53 | 10.53 | 1.20 | alone | 540.0 | 540.0 | 0.0 | 1.028 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 21.415 s | `E` | 3.728 | 64.1 | 4.38 | 7.38 | 1.00 | - | 525.0 | 540.0 | 15.0 | 1.006 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 21.755 s | `E` | 3.560 | 55.6 | 7.87 | 4.27 | 1.20 | - | 525.0 | 540.0 | 15.0 | 0.967 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 24.280 s | `E` | 3.663 | 62.6 | 4.50 | 4.00 | 1.00 | - | 525.0 | 540.0 | 15.0 | 1.006 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 28.970 s | `E` | 3.353 | 44.1 | 4.88 | 4.00 | 1.00 | - | 550.0 | 540.0 | 10.0 | 0.960 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 1.880 s | `T` | 8.558 | 1899.1 | NaN | 4.00 | 3.33 | - | 525.0 | 525.0 | 0.0 | 1.009 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 2.080 s | `E` | 8.558 | 509.8 | 4.00 | 4.67 | 1.33 | - | 525.0 | 525.0 | 0.0 | 0.977 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 3.915 s | `E` | 7.991 | 224.5 | 3.01 | 4.43 | 1.43 | - | 525.0 | 525.0 | 0.0 | 0.996 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 4.575 s | `E` | 6.311 | 161.8 | 3.20 | 2.93 | 1.20 | - | 525.0 | 525.0 | 0.0 | 0.990 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 5.555 s | `T` | 6.519 | 401.5 | 10.08 | 8.89 | 2.20 | alone | 525.0 | 525.0 | 0.0 | 1.024 | 22
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 6.425 s | `E` | 6.348 | 111.5 | 3.33 | 4.28 | 1.43 | - | 525.0 | 525.0 | 0.0 | 1.010 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 9.100 s | `T` | 5.809 | 261.7 | 4.28 | 10.77 | 3.80 | - | 525.0 | 525.0 | 0.0 | 1.026 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 11.450 s | `E` | 5.610 | 84.0 | 4.38 | 12.00 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.996 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 14.030 s | `E` | 4.852 | 133.3 | 9.63 | 3.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 1.007 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 16.135 s | `E` | 4.821 | 106.0 | 3.75 | 3.25 | 1.13 | - | 525.0 | 525.0 | 0.0 | 1.026 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 19.800 s | `T` | 5.552 | 402.5 | 4.00 | 3.63 | 3.25 | - | 525.0 | 525.0 | 0.0 | 1.042 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 19.995 s | `E` | 5.552 | 162.7 | 3.63 | 10.88 | 1.25 | - | 525.0 | 525.0 | 0.0 | 1.019 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 21.395 s | `E` | 5.804 | 143.1 | 4.50 | 3.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.990 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 21.580 s | `E` | 5.550 | 141.2 | 3.50 | 4.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.995 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 22.430 s | `E` | 6.174 | 188.8 | 4.75 | 8.88 | 1.13 | alone | 525.0 | 525.0 | 0.0 | 1.008 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 27.515 s | `T` | 6.140 | 305.5 | 3.87 | 10.53 | 3.20 | - | 550.0 | 525.0 | 25.0 | 1.003 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 28.800 s | `E` | 5.873 | 129.9 | 3.38 | 11.13 | 1.00 | - | 550.0 | 525.0 | 25.0 | 0.997 | 30
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 4.870 s | `T` | 1.693 | 433.1 | 72.33 | 7.50 | 6.50 | alone | 550.0 | 540.0 | 10.0 | 1.017 | 40
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.290 s | `T` | 2.128 | 136.7 | 2.31 | 1.85 | 2.00 | - | 550.0 | 540.0 | 10.0 | 1.029 | 37
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.425 s | `T` | 2.128 | 146.0 | 1.85 | 6.94 | 2.31 | - | 550.0 | 540.0 | 10.0 | 0.965 | 37
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.730 s | `T` | 2.397 | 133.2 | 6.38 | 15.73 | 2.27 | alone | 550.0 | 540.0 | 10.0 | 0.950 | 34
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 9.185 s | `T` | 2.325 | 266.4 | 7.23 | -5.67 | 5.67 | - | 535.0 | 540.0 | 5.0 | 1.029 | 34
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 9.190 s | `T` | 2.242 | 266.4 | -5.00 | 21.88 | 5.13 | - | 535.0 | 540.0 | 5.0 | 1.027 | 30
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 14.570 s | `T` | 2.793 | 231.3 | 3.08 | 19.65 | 3.00 | - | 535.0 | 540.0 | 5.0 | 0.963 | 18
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 23.985 s | `E` | 2.317 | 41.6 | 3.45 | 3.38 | 1.05 | - | 540.0 | 540.0 | 0.0 | 0.949 | 18
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 24.945 s | `T` | 2.189 | 241.2 | 2.93 | 14.93 | 3.08 | - | 540.0 | 540.0 | 0.0 | 1.042 | 18
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 1.610 s | `E` | 1.483 | 41.0 | NaN | 2.33 | 1.67 | - | 500.0 | 500.0 | 0.0 | 0.655 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 1.735 s | `T` | 1.483 | 149.0 | 2.33 | 19.50 | 1.83 | - | 500.0 | 500.0 | 0.0 | 0.930 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 2.645 s | `T` | 1.483 | 149.3 | 1.83 | 1.83 | 2.00 | - | 500.0 | 500.0 | 0.0 | 1.025 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 2.765 s | `T` | 1.483 | 125.7 | 1.83 | 29.17 | 2.17 | - | 500.0 | 500.0 | 0.0 | 0.922 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 4.165 s | `E` | 1.555 | 111.0 | 1.85 | 1.85 | 1.70 | - | 500.0 | 500.0 | 0.0 | 1.031 | 37
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 4.395 s | `T` | 1.555 | 393.0 | 1.85 | 43.63 | 5.24 | - | 500.0 | 500.0 | 0.0 | 1.044 | 37
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 7.080 s | `T` | 2.001 | 396.9 | 2.00 | 1.83 | 5.83 | - | 500.0 | 500.0 | 0.0 | 0.988 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 7.195 s | `T` | 2.001 | 139.7 | 1.83 | 37.17 | 2.00 | - | 500.0 | 500.0 | 0.0 | 1.037 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 8.665 s | `T` | 2.083 | 102.7 | 1.83 | 9.83 | 2.00 | - | 500.0 | 500.0 | 0.0 | 1.001 | 40
 single | unadjudicated/cw-2026-08-25-021629 | unkeyed | 9.710 s | `T` | 1.899 | 365.4 | 8.63 | 39.62 | 5.40 | alone | 500.0 | 500.0 | 0.0 | 1.129 | 37
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 12.295 s | `E` | 1.508 | 21.3 | 11.32 | 35.93 | 0.70 | alone | 500.0 | 400.0 | 100.0 | 0.858 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 13.855 s | `E` | 1.508 | 14.0 | 35.93 | 15.17 | 0.47 | alone | 500.0 | 400.0 | 100.0 | 0.866 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 14.935 s | `E` | 1.508 | 101.9 | 6.65 | 1.75 | 1.40 | - | 375.0 | 400.0 | 25.0 | 0.938 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 15.145 s | `T` | 1.508 | 267.6 | 1.75 | 1.75 | 3.15 | - | 375.0 | 400.0 | 25.0 | 0.950 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 16.955 s | `E` | 1.508 | 61.9 | 8.05 | 8.40 | 1.63 | alone | 400.0 | 400.0 | 0.0 | 0.995 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 17.920 s | `T` | 1.508 | 291.6 | 1.75 | 23.45 | 4.67 | - | 400.0 | 400.0 | 0.0 | 1.026 | 28
 single | unadjudicated/cw-2026-08-25-021825 | unkeyed | 23.045 s | `E` | 2.510 | 67.1 | 4.25 | 4.96 | 0.85 | - | 390.0 | 400.0 | 10.0 | 0.934 | 17
 single | unadjudicated/cw-2026-09-24-003901 | unkeyed | 20.640 s | `E` | 1.475 | 205.9 | NaN | 2.80 | 0.53 | - | 600.0 | 600.0 | 0.0 | 0.981 | 14
 single | unadjudicated/cw-2026-09-24-003901 | unkeyed | 21.820 s | `E` | 1.813 | 176.7 | 9.67 | 8.50 | 1.50 | alone | 600.0 | 600.0 | 0.0 | 1.002 | 40
 single | unadjudicated/cw-2026-09-24-003901 | unkeyed | 22.215 s | `T` | 2.140 | 604.8 | 8.50 | 5.83 | 4.67 | alone | 600.0 | 600.0 | 0.0 | 0.983 | 40
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 4.440 s | `E` | 1.841 | 216.6 | NaN | 2.80 | 0.53 | - | 600.0 | 600.0 | 0.0 | 0.981 | 14
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 5.185 s | `T` | 2.693 | 879.7 | 5.83 | 2.00 | 4.83 | - | 600.0 | 600.0 | 0.0 | 1.023 | 40
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 5.285 s | `E` | 2.693 | 195.2 | 2.00 | 9.67 | 1.33 | - | 600.0 | 600.0 | 0.0 | 0.988 | 40
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 5.620 s | `E` | 3.185 | 170.0 | 2.66 | 2.34 | 0.41 | - | 600.0 | 600.0 | 0.0 | 1.002 | 11
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 6.015 s | `T` | 3.638 | 581.8 | 4.89 | 3.35 | 2.68 | - | 600.0 | 600.0 | 0.0 | 0.985 | 23
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 14.350 s | `E` | 3.856 | 149.4 | 116.60 | 5.20 | 0.80 | - | 600.0 | 600.0 | 0.0 | 1.013 | 24
 single | unadjudicated/cw-2026-09-24-003919 | unkeyed | 23.615 s | `E` | 2.996 | 164.3 | 125.90 | 3.70 | 0.90 | - | 600.0 | 600.0 | 0.0 | 1.001 | 24
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 1.155 s | `E` | 5.921 | 124.6 | 2.68 | 5.08 | 0.86 | - | 600.0 | 600.0 | 0.0 | 1.012 | 23
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 3.720 s | `E` | 3.582 | 13.7 | 34.40 | 25.88 | 1.15 | alone | 600.0 | 600.0 | 0.0 | 0.334 | 23
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 5.100 s | `E` | 3.070 | 15.6 | 25.88 | 20.89 | 0.58 | alone | 600.0 | 600.0 | 0.0 | 0.444 | 23
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 19.090 s | `T` | 7.440 | 275.0 | 3.50 | 12.70 | 2.80 | - | 600.0 | 600.0 | 0.0 | 0.861 | 24
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 21.820 s | `T` | 5.841 | 92.1 | 3.90 | 2.00 | 2.70 | - | 600.0 | 600.0 | 0.0 | 0.853 | 24
 single | unadjudicated/cw-2026-09-24-004027 | unkeyed | 28.745 s | `E` | 2.679 | 43.8 | 4.58 | 8.62 | 0.92 | - | 600.0 | 600.0 | 0.0 | 1.052 | 22
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 3.855 s | `E` | 5.383 | 184.9 | 3.10 | 14.70 | 0.80 | - | 595.0 | 600.0 | 5.0 | 1.218 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 12.230 s | `E` | 4.813 | 207.2 | 9.70 | 4.10 | 0.90 | - | 600.0 | 600.0 | 0.0 | 1.070 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 12.480 s | `E` | 4.813 | 181.9 | 4.10 | 3.70 | 0.90 | - | 600.0 | 600.0 | 0.0 | 0.981 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 12.710 s | `E` | 4.643 | 161.7 | 3.70 | 7.50 | 0.90 | - | 600.0 | 600.0 | 0.0 | 0.965 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 15.065 s | `E` | 3.764 | 32.1 | 7.30 | 3.20 | 1.10 | - | 600.0 | 600.0 | 0.0 | 1.114 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 20.600 s | `T` | 3.320 | 245.3 | 9.40 | 3.50 | 2.90 | - | 575.0 | 600.0 | 25.0 | 1.000 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 23.630 s | `T` | 2.572 | 243.6 | 4.70 | 3.50 | 2.80 | - | 600.0 | 600.0 | 0.0 | 1.234 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 23.845 s | `E` | 2.572 | 27.5 | 3.50 | 3.20 | 0.80 | - | 600.0 | 600.0 | 0.0 | 1.001 | 24
 single | unadjudicated/cw-2026-09-24-004535 | unkeyed | 30.000 s | `T` | 3.578 | 438.5 | 2.40 | NaN | 2.40 | - | 610.0 | 600.0 | 10.0 | 1.416 | 23
 count | heap | singles | added 8 | right 62 | wrong 31 | keyed, unscored 145 | unkeyed 252
 
 EDGES | per measure: the side the added heap sits on, read off the two medians, and what stands on that side of each added one
 edge | window Gate score | added low | added median 1.801, right median 5.979 | highest added 6.876 | lowest right 1.428 | added NaN 0, right NaN 0 | on the stray side of every added one: right 39, wrong 19, keyed, unscored 55, unkeyed 201
 take | window Gate score | 1 of 8 | bar 1.5679 at unadjudicated/cw-2026-09-23-173723 26.250 s `E` | added taken 3 | right 2 | wrong 2 | keyed, unscored 4 | unkeyed 25
 take | window Gate score | 2 of 8 | bar 1.5679 at unadjudicated/cw-2026-09-23-173723 26.515 s `T` | added taken 3 | right 2 | wrong 2 | keyed, unscored 4 | unkeyed 25
 take | window Gate score | 3 of 8 | bar 1.5679 at unadjudicated/cw-2026-09-23-173723 26.820 s `T` | added taken 3 | right 2 | wrong 2 | keyed, unscored 4 | unkeyed 25
 take | window Gate score | 4 of 8 | bar 1.8012 at unadjudicated/cw-2026-09-23-173723 22.540 s `T` | added taken 5 | right 3 | wrong 6 | keyed, unscored 5 | unkeyed 38
 take | window Gate score | 5 of 8 | bar 1.8012 at unadjudicated/cw-2026-09-23-173723 22.720 s `E` | added taken 5 | right 3 | wrong 6 | keyed, unscored 5 | unkeyed 38
 take | window Gate score | 6 of 8 | bar 2.1306 at unadjudicated/cw-2026-08-22-031838 21.355 s `T` | added taken 6 | right 5 | wrong 13 | keyed, unscored 5 | unkeyed 60
 take | window Gate score | 7 of 8 | bar 2.4883 at unadjudicated/cw-2026-09-23-173723 21.170 s `E` | added taken 7 | right 5 | wrong 14 | keyed, unscored 8 | unkeyed 81
 take | window Gate score | 8 of 8 | bar 6.8757 at unadjudicated/cw-2026-08-22-032050 11.195 s `T` | added taken 8 | right 39 | wrong 19 | keyed, unscored 55 | unkeyed 201
 edge | raw span | added low | added median 88.22, right median 323.3 | highest added 159.2 | lowest right 30.8 | added NaN 0, right NaN 0 | on the stray side of every added one: right 19, wrong 15, keyed, unscored 41, unkeyed 149
 take | raw span | 1 of 8 | bar 33.363 at unadjudicated/cw-2026-09-23-173723 26.250 s `E` | added taken 1 | right 1 | wrong 2 | keyed, unscored 10 | unkeyed 38
 take | raw span | 2 of 8 | bar 34.611 at unadjudicated/cw-2026-09-23-173723 22.720 s `E` | added taken 2 | right 1 | wrong 2 | keyed, unscored 11 | unkeyed 41
 take | raw span | 3 of 8 | bar 74.138 at unadjudicated/cw-2026-08-22-032050 11.195 s `T` | added taken 3 | right 7 | wrong 11 | keyed, unscored 29 | unkeyed 98
 take | raw span | 4 of 8 | bar 86.186 at unadjudicated/cw-2026-09-23-173723 21.170 s `E` | added taken 4 | right 8 | wrong 11 | keyed, unscored 32 | unkeyed 102
 take | raw span | 5 of 8 | bar 88.216 at unadjudicated/cw-2026-09-23-173723 26.515 s `T` | added taken 5 | right 8 | wrong 11 | keyed, unscored 32 | unkeyed 104
 take | raw span | 6 of 8 | bar 138.07 at unadjudicated/cw-2026-09-23-173723 26.820 s `T` | added taken 6 | right 18 | wrong 15 | keyed, unscored 39 | unkeyed 136
 take | raw span | 7 of 8 | bar 156.02 at unadjudicated/cw-2026-09-23-173723 22.540 s `T` | added taken 7 | right 19 | wrong 15 | keyed, unscored 41 | unkeyed 147
 take | raw span | 8 of 8 | bar 159.21 at unadjudicated/cw-2026-08-22-031838 21.355 s `T` | added taken 8 | right 19 | wrong 15 | keyed, unscored 41 | unkeyed 149
 edge | gap before, units | added high | added median 4.533, right median 3.833 | lowest added 1.558 | highest right 31.14 | added NaN 0, right NaN 0 | on the stray side of every added one: right 62, wrong 30, keyed, unscored 135, unkeyed 236
 take | gap before, units | 1 of 8 | bar 13.833 at unadjudicated/cw-2026-08-22-031838 21.355 s `T` | added taken 1 | right 4 | wrong 0 | keyed, unscored 14 | unkeyed 22
 take | gap before, units | 2 of 8 | bar 5.525 at unadjudicated/cw-2026-08-22-032050 11.195 s `T` | added taken 2 | right 14 | wrong 6 | keyed, unscored 55 | unkeyed 70
 take | gap before, units | 3 of 8 | bar 4.9583 at unadjudicated/cw-2026-09-23-173723 26.250 s `E` | added taken 3 | right 15 | wrong 8 | keyed, unscored 65 | unkeyed 79
 take | gap before, units | 4 of 8 | bar 4.5333 at unadjudicated/cw-2026-09-23-173723 22.540 s `T` | added taken 4 | right 25 | wrong 10 | keyed, unscored 71 | unkeyed 95
 take | gap before, units | 5 of 8 | bar 3.8958 at unadjudicated/cw-2026-09-23-173723 21.170 s `E` | added taken 5 | right 30 | wrong 14 | keyed, unscored 83 | unkeyed 123
 take | gap before, units | 6 of 8 | bar 1.8417 at unadjudicated/cw-2026-09-23-173723 22.720 s `E` | added taken 6 | right 62 | wrong 27 | keyed, unscored 129 | unkeyed 221
 take | gap before, units | 7 of 8 | bar 1.5583 at unadjudicated/cw-2026-09-23-173723 26.515 s `T` | added taken 8 | right 62 | wrong 30 | keyed, unscored 135 | unkeyed 236
 take | gap before, units | 8 of 8 | bar 1.5583 at unadjudicated/cw-2026-09-23-173723 26.820 s `T` | added taken 8 | right 62 | wrong 30 | keyed, unscored 135 | unkeyed 236
 edge | gap after, units | added low | added median 1.842, right median 3.8 | highest added 4.675 | lowest right 2.175 | added NaN 0, right NaN 0 | on the stray side of every added one: right 41, wrong 22, keyed, unscored 67, unkeyed 135
 take | gap after, units | 1 of 8 | bar -6.5 at unadjudicated/cw-2026-08-22-031838 21.355 s `T` | added taken 1 | right 0 | wrong 0 | keyed, unscored 1 | unkeyed 1
 take | gap after, units | 2 of 8 | bar 1.5583 at unadjudicated/cw-2026-09-23-173723 26.250 s `E` | added taken 3 | right 0 | wrong 3 | keyed, unscored 7 | unkeyed 8
 take | gap after, units | 3 of 8 | bar 1.5583 at unadjudicated/cw-2026-09-23-173723 26.515 s `T` | added taken 3 | right 0 | wrong 3 | keyed, unscored 7 | unkeyed 8
 take | gap after, units | 4 of 8 | bar 1.8417 at unadjudicated/cw-2026-08-22-032050 11.195 s `T` | added taken 5 | right 0 | wrong 7 | keyed, unscored 16 | unkeyed 22
